site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-07,3,1.2747,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,4,1.8193,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,5,2.1095,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,6,2.7702,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,7,2.0110,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,8,1.5299,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,9,1.6467,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,10,1.7682,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,11,1.1954,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,12,1.0521,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,13,0.8992,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,14,0.6071,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,15,0.8011,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,16,0.7317,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,17,0.4461,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,18,0.6515,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,19,0.8200,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,20,1.0123,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,21,0.7091,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
